TRID,TransactionDate,ToFC,FromWH,Quantity
2529,2019-08-18 17:59:24,FC00007,WH00006,11
2530,2019-08-18 21:52:04,FC00002,WH00003,21
2531,2019-08-19 04:15:22,FC00002,WH00001,12
2532,2019-08-19 05:16:19,FC00001,WH00002,26
2533,2019-08-19 10:04:12,FC00005,WH00006,38
2534,2019-08-19 12:05:53,FC00004,WH00002,10
2535,2019-08-19 15:12:35,FC00008,WH00004,25
2536,2019-08-19 15:44:41,FC00001,WH00002,15
2537,2019-08-19 16:01:18,FC00006,WH00006,15
2538,2019-08-19 18:33:43,FC00006,WH00006,10
2539,2019-08-19 19:05:20,FC00006,WH00005,13
2540,2019-08-19 20:08:37,FC00004,WH00002,12
2541,2019-08-19 21:45:41,FC00001,WH00002,38
2542,2019-08-19 23:45:02,FC00008,WH00004,28
2543,2019-08-20 00:25:06,FC00008,WH00005,39
2544,2019-08-20 02:54:43,FC00001,WH00001,34
2545,2019-08-20 03:33:49,FC00004,WH00002,39
2546,2019-08-20 03:48:16,FC00005,WH00004,14
2547,2019-08-20 10:54:03,FC00005,WH00006,18
2548,2019-08-20 11:09:29,FC00002,WH00003,26
2549,2019-08-20 13:49:37,FC00001,WH00002,14
2550,2019-08-20 16:27:52,FC00007,WH00006,24
2551,2019-08-20 18:23:41,FC00008,WH00004,11
2552,2019-08-20 20:39:32,FC00001,WH00002,10
2553,2019-08-20 22:47:51,FC00005,WH00006,16
2554,2019-08-21 01:35:50,FC00002,WH00002,30
2555,2019-08-21 04:54:43,FC00004,WH00002,30
2556,2019-08-21 05:42:57,FC00006,WH00005,29
2557,2019-08-21 13:59:08,FC00008,WH00005,38
2558,2019-08-21 15:40:34,FC00006,WH00005,25
2559,2019-08-21 17:07:58,FC00004,WH00001,38
2560,2019-08-21 17:40:18,FC00001,WH00003,37
2561,2019-08-21 20:32:49,FC00007,WH00004,34
2562,2019-08-22 03:50:56,FC00003,WH00003,18
2563,2019-08-22 05:22:45,FC00001,WH00003,12
2564,2019-08-22 07:08:22,FC00001,WH00001,23
2565,2019-08-22 07:22:13,FC00006,WH00006,32
2566,2019-08-22 07:25:21,FC00005,WH00005,15
2567,2019-08-22 07:46:05,FC00004,WH00002,11
2568,2019-08-22 07:53:29,FC00003,WH00003,39
2569,2019-08-22 08:14:38,FC00007,WH00006,29
2570,2019-08-22 09:29:42,FC00006,WH00004,11
2571,2019-08-22 11:09:51,FC00002,WH00002,36
2572,2019-08-22 14:19:39,FC00001,WH00002,34
2573,2019-08-22 15:10:08,FC00005,WH00004,31
2574,2019-08-22 15:23:40,FC00005,WH00004,18
2575,2019-08-22 16:02:17,FC00005,WH00006,15
2576,2019-08-22 16:50:24,FC00003,WH00002,30
2577,2019-08-22 19:26:23,FC00008,WH00005,38
2578,2019-08-22 22:11:14,FC00003,WH00001,16
2579,2019-08-23 00:58:43,FC00008,WH00006,28
2580,2019-08-23 03:36:45,FC00002,WH00001,17
2581,2019-08-23 05:30:07,FC00004,WH00001,12
2582,2019-08-23 05:38:54,FC00005,WH00005,34
2583,2019-08-23 07:42:16,FC00004,WH00001,33
2584,2019-08-23 10:19:09,FC00007,WH00005,18
2585,2019-08-23 10:24:01,FC00006,WH00006,23
2586,2019-08-23 10:39:32,FC00008,WH00006,36
2587,2019-08-23 11:10:49,FC00002,WH00001,37
2588,2019-08-23 13:29:00,FC00004,WH00003,18
2589,2019-08-24 05:58:21,FC00001,WH00001,35
2590,2019-08-24 06:30:36,FC00007,WH00005,35
2591,2019-08-24 06:39:09,FC00002,WH00001,33
2592,2019-08-24 07:23:35,FC00001,WH00003,37
2593,2019-08-24 08:56:05,FC00003,WH00001,23
2594,2019-08-24 14:12:52,FC00004,WH00002,24
2595,2019-08-24 14:48:02,FC00005,WH00006,28
2596,2019-08-24 20:09:35,FC00008,WH00006,33
2597,2019-08-24 21:14:43,FC00006,WH00006,10
2598,2019-08-24 21:52:04,FC00003,WH00003,15
2599,2019-08-25 00:58:12,FC00005,WH00004,20
2600,2019-08-25 01:34:09,FC00003,WH00001,27
2601,2019-08-25 01:48:12,FC00001,WH00001,34
2602,2019-08-25 04:56:36,FC00003,WH00001,14
2603,2019-08-25 11:53:14,FC00005,WH00004,29
2604,2019-08-25 14:27:21,FC00002,WH00003,16
2605,2019-08-25 14:42:59,FC00002,WH00001,38
2606,2019-08-25 15:10:08,FC00002,WH00001,28
2607,2019-08-25 15:31:59,FC00008,WH00006,22
2608,2019-08-25 16:10:14,FC00002,WH00003,33
2609,2019-08-25 20:13:01,FC00005,WH00005,26
2610,2019-08-25 20:56:51,FC00007,WH00005,23
2611,2019-08-25 23:13:37,FC00001,WH00002,13
2612,2019-08-26 01:54:40,FC00007,WH00006,29
2613,2019-08-26 04:26:58,FC00004,WH00001,12
2614,2019-08-26 08:26:19,FC00004,WH00002,19
2615,2019-08-26 08:44:29,FC00008,WH00005,24
2616,2019-08-26 17:53:01,FC00007,WH00005,35
2617,2019-08-26 22:12:57,FC00002,WH00002,15
2618,2019-08-26 23:30:22,FC00001,WH00003,23
2619,2019-08-27 00:37:04,FC00006,WH00006,18
2620,2019-08-27 02:58:56,FC00006,WH00004,17
2621,2019-08-27 03:33:13,FC00007,WH00005,35
2622,2019-08-27 05:12:32,FC00003,WH00003,35
2623,2019-08-27 05:37:28,FC00007,WH00004,22
2624,2019-08-27 06:39:40,FC00001,WH00001,23
2625,2019-08-27 08:53:18,FC00007,WH00004,18
2626,2019-08-27 09:57:06,FC00001,WH00002,20
2627,2019-08-27 13:38:42,FC00003,WH00003,18
2628,2019-08-27 17:32:47,FC00005,WH00006,19
2629,2019-08-27 20:01:31,FC00008,WH00005,19
2630,2019-08-27 20:50:33,FC00001,WH00003,32
2631,2019-08-27 21:27:44,FC00005,WH00006,15
2632,2019-08-27 23:16:26,FC00007,WH00005,30
2633,2019-08-27 23:42:46,FC00001,WH00001,18
2634,2019-08-28 01:23:29,FC00005,WH00005,32
2635,2019-08-28 02:46:30,FC00006,WH00004,33
2636,2019-08-28 04:23:55,FC00003,WH00002,32
2637,2019-08-28 04:56:46,FC00002,WH00001,36
2638,2019-08-28 05:34:34,FC00004,WH00001,28
2639,2019-08-28 07:18:57,FC00005,WH00006,24
2640,2019-08-28 11:18:54,FC00002,WH00003,20
2641,2019-08-28 16:45:57,FC00001,WH00001,20
2642,2019-08-28 18:14:21,FC00005,WH00006,11
2643,2019-08-28 19:00:39,FC00004,WH00001,20
2644,2019-08-28 19:06:22,FC00003,WH00003,37
2645,2019-08-28 23:05:41,FC00003,WH00001,11
2646,2019-08-29 00:07:58,FC00001,WH00001,30
2647,2019-08-29 00:15:29,FC00007,WH00005,26
2648,2019-08-29 03:11:31,FC00003,WH00001,22
2649,2019-08-29 03:31:55,FC00001,WH00003,33
2650,2019-08-29 08:21:44,FC00005,WH00006,17
2651,2019-08-29 08:25:31,FC00008,WH00004,34
2652,2019-08-29 15:09:35,FC00005,WH00006,25
2653,2019-08-29 15:14:27,FC00006,WH00006,12
2654,2019-08-29 15:26:31,FC00002,WH00001,18
2655,2019-08-29 18:15:36,FC00006,WH00004,21
2656,2019-08-29 23:36:42,FC00006,WH00004,31
2657,2019-08-30 01:47:10,FC00001,WH00002,34
2658,2019-08-30 04:40:17,FC00001,WH00002,31
2659,2019-08-30 04:57:24,FC00004,WH00003,16
2660,2019-08-30 05:21:51,FC00008,WH00004,35
2661,2019-08-30 06:47:29,FC00002,WH00002,33
2662,2019-08-30 11:04:45,FC00002,WH00003,26
2663,2019-08-30 13:04:53,FC00003,WH00001,36
2664,2019-08-30 13:58:11,FC00008,WH00006,23
2665,2019-08-30 14:30:34,FC00001,WH00002,16
2666,2019-08-30 18:05:44,FC00008,WH00006,32
2667,2019-08-31 00:23:41,FC00003,WH00002,38
2668,2019-08-31 02:09:30,FC00008,WH00004,12
2669,2019-08-31 08:22:09,FC00006,WH00005,38
2670,2019-08-31 08:57:07,FC00005,WH00004,38
2671,2019-08-31 09:34:13,FC00008,WH00006,33
2672,2019-08-31 09:50:37,FC00005,WH00004,34
2673,2019-08-31 11:14:57,FC00008,WH00004,13
2674,2019-08-31 12:34:40,FC00001,WH00002,19
2675,2019-08-31 12:44:37,FC00005,WH00005,23
2676,2019-08-31 13:37:27,FC00005,WH00006,39
2677,2019-08-31 14:01:20,FC00004,WH00003,10
2678,2019-08-31 14:33:46,FC00008,WH00004,28
2679,2019-08-31 18:29:13,FC00005,WH00004,35
2680,2019-08-31 20:52:41,FC00004,WH00002,17
2681,2019-08-31 22:51:16,FC00003,WH00003,32
2682,2019-08-31 23:28:57,FC00002,WH00003,36
2683,2019-09-01 01:26:35,FC00003,WH00001,18
2684,2019-09-01 08:04:42,FC00002,WH00002,14
2685,2019-09-01 09:26:35,FC00008,WH00004,31
2686,2019-09-01 12:51:27,FC00001,WH00001,29
2687,2019-09-01 15:59:57,FC00001,WH00002,23
2688,2019-09-01 17:28:05,FC00005,WH00004,15
2689,2019-09-01 20:06:14,FC00006,WH00006,13
2690,2019-09-01 20:06:33,FC00003,WH00001,23
2691,2019-09-01 20:56:47,FC00005,WH00006,27
2692,2019-09-02 00:10:19,FC00004,WH00001,21
2693,2019-09-02 01:20:37,FC00005,WH00004,28
2694,2019-09-02 02:14:27,FC00007,WH00006,29
2695,2019-09-02 03:33:30,FC00003,WH00003,12
2696,2019-09-02 03:51:26,FC00003,WH00002,19
2697,2019-09-02 05:49:05,FC00007,WH00006,24
2698,2019-09-02 07:20:32,FC00004,WH00001,12
2699,2019-09-02 10:01:51,FC00008,WH00004,11
2700,2019-09-02 10:56:38,FC00008,WH00005,22
2701,2019-09-02 12:38:49,FC00002,WH00003,18
2702,2019-09-02 14:12:36,FC00008,WH00006,35
2703,2019-09-02 17:27:04,FC00002,WH00001,29
2704,2019-09-02 17:57:41,FC00005,WH00005,34
2705,2019-09-02 19:17:49,FC00002,WH00003,15
2706,2019-09-02 21:44:38,FC00007,WH00006,24
2707,2019-09-02 22:46:45,FC00005,WH00004,19
2708,2019-09-03 04:23:47,FC00003,WH00001,27
2709,2019-09-03 04:25:05,FC00007,WH00004,23
2710,2019-09-03 05:11:50,FC00007,WH00004,11
2711,2019-09-03 05:25:50,FC00001,WH00002,34
2712,2019-09-03 09:22:55,FC00004,WH00002,18
2713,2019-09-03 14:09:10,FC00002,WH00001,39
2714,2019-09-03 16:54:18,FC00007,WH00005,37
2715,2019-09-03 18:20:18,FC00003,WH00002,28
2716,2019-09-03 18:25:45,FC00004,WH00001,30
2717,2019-09-04 05:44:28,FC00002,WH00002,36
2718,2019-09-04 15:30:50,FC00003,WH00002,37
2719,2019-09-04 15:34:04,FC00007,WH00004,11
2720,2019-09-04 16:13:44,FC00001,WH00003,10
2721,2019-09-04 19:18:41,FC00004,WH00001,29
2722,2019-09-04 19:56:57,FC00005,WH00005,23
2723,2019-09-04 22:50:07,FC00001,WH00003,20
2724,2019-09-05 00:12:40,FC00001,WH00003,31
2725,2019-09-05 00:51:24,FC00007,WH00004,22
2726,2019-09-05 01:02:11,FC00006,WH00006,29
2727,2019-09-05 09:11:59,FC00008,WH00005,37
2728,2019-09-05 10:19:59,FC00002,WH00002,35
2729,2019-09-05 18:45:25,FC00008,WH00005,21
2730,2019-09-05 18:48:35,FC00005,WH00005,15
2731,2019-09-05 20:25:15,FC00002,WH00001,27
2732,2019-09-05 20:59:50,FC00002,WH00003,39
2733,2019-09-05 21:32:41,FC00003,WH00003,17
2734,2019-09-06 00:27:11,FC00001,WH00003,15
2735,2019-09-06 02:12:26,FC00004,WH00002,10
2736,2019-09-06 02:16:15,FC00003,WH00001,27
2737,2019-09-06 03:31:27,FC00004,WH00002,21
2738,2019-09-06 04:34:23,FC00005,WH00005,21
2739,2019-09-06 07:05:42,FC00008,WH00005,16
2740,2019-09-06 08:08:48,FC00005,WH00005,11
2741,2019-09-06 09:56:15,FC00006,WH00005,39
2742,2019-09-06 10:53:19,FC00003,WH00003,39
2743,2019-09-06 17:11:15,FC00006,WH00006,21
2744,2019-09-06 18:41:55,FC00002,WH00003,15
2745,2019-09-06 20:50:13,FC00004,WH00001,24
2746,2019-09-06 21:18:37,FC00005,WH00005,19
2747,2019-09-06 21:18:54,FC00003,WH00003,19
2748,2019-09-06 22:29:32,FC00003,WH00003,20
2749,2019-09-07 00:32:27,FC00007,WH00004,23
2750,2019-09-07 08:37:06,FC00007,WH00004,29
2751,2019-09-07 11:19:49,FC00006,WH00004,10
2752,2019-09-07 11:39:01,FC00004,WH00003,25
2753,2019-09-07 14:24:40,FC00003,WH00001,20
2754,2019-09-07 15:13:16,FC00001,WH00002,33
2755,2019-09-07 15:25:36,FC00004,WH00003,14
2756,2019-09-07 16:38:32,FC00001,WH00001,18
2757,2019-09-07 17:19:46,FC00004,WH00002,13
2758,2019-09-07 18:28:56,FC00007,WH00004,24
2759,2019-09-07 18:39:07,FC00008,WH00004,30
2760,2019-09-07 23:19:51,FC00007,WH00006,18
2761,2019-09-08 00:56:57,FC00007,WH00005,13
2762,2019-09-08 03:03:37,FC00004,WH00002,27
2763,2019-09-08 04:26:51,FC00003,WH00002,15
2764,2019-09-08 08:19:52,FC00001,WH00003,19
2765,2019-09-08 10:24:05,FC00007,WH00006,19
2766,2019-09-08 14:12:07,FC00005,WH00004,35
2767,2019-09-08 17:59:33,FC00002,WH00001,26
2768,2019-09-08 19:22:33,FC00008,WH00004,31
2769,2019-09-08 20:16:44,FC00003,WH00003,16
2770,2019-09-09 08:27:10,FC00005,WH00005,35
2771,2019-09-09 09:18:05,FC00007,WH00006,32
2772,2019-09-09 12:41:18,FC00006,WH00004,22
2773,2019-09-09 15:55:11,FC00006,WH00004,31
2774,2019-09-09 16:37:47,FC00008,WH00006,31
2775,2019-09-09 20:27:17,FC00006,WH00004,36
2776,2019-09-09 21:04:02,FC00001,WH00002,16
2777,2019-09-09 22:50:20,FC00001,WH00003,30
2778,2019-09-10 02:11:19,FC00004,WH00003,26
2779,2019-09-10 02:34:22,FC00007,WH00006,26
2780,2019-09-10 03:53:02,FC00005,WH00005,20
2781,2019-09-10 05:21:38,FC00001,WH00002,39
2782,2019-09-10 07:22:30,FC00001,WH00002,29
2783,2019-09-10 10:34:26,FC00008,WH00004,13
2784,2019-09-10 15:03:41,FC00003,WH00003,26
2785,2019-09-10 17:25:18,FC00001,WH00001,35
2786,2019-09-11 00:15:33,FC00008,WH00006,17
2787,2019-09-11 04:00:37,FC00002,WH00001,18
2788,2019-09-11 04:15:25,FC00002,WH00003,26
2789,2019-09-11 06:14:40,FC00006,WH00005,28
2790,2019-09-11 06:44:20,FC00007,WH00005,20
2791,2019-09-11 08:56:43,FC00002,WH00002,20
2792,2019-09-11 11:06:09,FC00008,WH00006,16
2793,2019-09-11 18:42:57,FC00006,WH00006,28
2794,2019-09-11 21:49:42,FC00007,WH00004,29
2795,2019-09-11 22:44:55,FC00008,WH00004,11
2796,2019-09-12 00:01:55,FC00001,WH00003,29
2797,2019-09-12 00:50:48,FC00007,WH00006,29
2798,2019-09-12 01:23:38,FC00002,WH00001,30
2799,2019-09-12 02:45:36,FC00003,WH00002,16
2800,2019-09-12 02:52:22,FC00002,WH00001,15
2801,2019-09-12 04:10:56,FC00008,WH00006,25
2802,2019-09-12 07:14:54,FC00001,WH00001,32
2803,2019-09-12 07:55:33,FC00008,WH00006,35
2804,2019-09-12 08:24:41,FC00003,WH00002,13
2805,2019-09-12 11:03:20,FC00002,WH00001,20
2806,2019-09-12 12:10:00,FC00008,WH00006,36
2807,2019-09-12 13:03:04,FC00002,WH00001,15
2808,2019-09-12 15:18:07,FC00003,WH00001,16
2809,2019-09-12 16:13:18,FC00005,WH00004,28
2810,2019-09-12 17:13:27,FC00003,WH00003,27
2811,2019-09-12 20:01:42,FC00003,WH00001,26
2812,2019-09-12 20:49:40,FC00004,WH00001,32
2813,2019-09-12 21:18:15,FC00003,WH00003,31
2814,2019-09-12 23:55:45,FC00001,WH00002,12
2815,2019-09-13 01:03:43,FC00006,WH00005,15
2816,2019-09-13 02:20:15,FC00001,WH00003,23
2817,2019-09-13 03:39:28,FC00007,WH00005,14
2818,2019-09-13 04:09:56,FC00003,WH00001,35
2819,2019-09-13 10:09:47,FC00001,WH00003,23
2820,2019-09-13 12:27:39,FC00003,WH00001,11
2821,2019-09-13 13:20:23,FC00004,WH00002,26
2822,2019-09-13 14:05:40,FC00008,WH00006,34
2823,2019-09-13 15:19:07,FC00003,WH00002,19
2824,2019-09-13 15:57:37,FC00008,WH00005,20
2825,2019-09-13 17:18:03,FC00007,WH00004,28
2826,2019-09-13 18:49:08,FC00005,WH00004,15
2827,2019-09-13 19:14:49,FC00004,WH00001,25
2828,2019-09-13 19:38:52,FC00008,WH00004,14
2829,2019-09-13 22:17:05,FC00004,WH00002,19
2830,2019-09-13 22:44:57,FC00004,WH00003,24
2831,2019-09-13 23:09:32,FC00007,WH00006,24
2832,2019-09-13 23:10:36,FC00003,WH00002,28
2833,2019-09-14 07:15:51,FC00005,WH00005,37
2834,2019-09-14 10:04:09,FC00008,WH00004,33
2835,2019-09-14 10:05:28,FC00005,WH00005,30
2836,2019-09-14 13:46:09,FC00008,WH00004,30
2837,2019-09-14 17:44:18,FC00006,WH00005,35
2838,2019-09-14 18:27:21,FC00005,WH00004,32
2839,2019-09-14 22:14:28,FC00007,WH00006,29
2840,2019-09-15 01:16:56,FC00008,WH00006,36
2841,2019-09-15 05:11:48,FC00007,WH00005,31
2842,2019-09-15 06:44:02,FC00007,WH00006,28
2843,2019-09-15 08:24:14,FC00006,WH00005,33
2844,2019-09-15 08:31:10,FC00003,WH00001,28
2845,2019-09-15 08:39:11,FC00004,WH00001,28
2846,2019-09-15 12:48:01,FC00002,WH00001,27
2847,2019-09-15 14:12:33,FC00006,WH00004,24
2848,2019-09-16 04:22:16,FC00002,WH00003,16
2849,2019-09-16 05:19:11,FC00006,WH00005,14
2850,2019-09-16 07:57:59,FC00003,WH00001,36
2851,2019-09-16 08:24:04,FC00002,WH00002,31
2852,2019-09-16 10:52:42,FC00004,WH00002,33
2853,2019-09-16 13:14:00,FC00005,WH00005,19
2854,2019-09-16 14:40:05,FC00008,WH00004,15
2855,2019-09-16 17:22:22,FC00003,WH00003,17
2856,2019-09-16 17:32:57,FC00005,WH00006,14
2857,2019-09-16 18:45:06,FC00006,WH00005,14
2858,2019-09-16 19:41:39,FC00005,WH00004,14
2859,2019-09-16 19:50:18,FC00008,WH00006,11
2860,2019-09-16 21:30:36,FC00002,WH00003,11
2861,2019-09-16 21:59:30,FC00004,WH00002,11
2862,2019-09-16 23:05:43,FC00007,WH00005,16
2863,2019-09-17 04:06:59,FC00007,WH00004,19
2864,2019-09-17 07:10:50,FC00004,WH00001,33
2865,2019-09-17 12:05:32,FC00003,WH00003,18
2866,2019-09-17 13:36:26,FC00004,WH00003,23
2867,2019-09-17 16:20:11,FC00008,WH00005,30
2868,2019-09-17 22:15:59,FC00001,WH00003,37
2869,2019-09-18 06:19:46,FC00002,WH00002,15
2870,2019-09-18 07:07:16,FC00006,WH00006,14
2871,2019-09-18 07:39:55,FC00005,WH00005,20
2872,2019-09-18 10:58:22,FC00008,WH00005,37
2873,2019-09-18 18:47:09,FC00005,WH00004,20
2874,2019-09-18 21:38:15,FC00005,WH00004,36
2875,2019-09-18 22:11:22,FC00003,WH00002,14
2876,2019-09-18 23:44:45,FC00002,WH00001,13
2877,2019-09-19 00:57:20,FC00008,WH00005,18
2878,2019-09-19 01:53:37,FC00008,WH00005,17
2879,2019-09-19 02:55:42,FC00001,WH00002,18
2880,2019-09-19 06:49:32,FC00008,WH00006,13
2881,2019-09-19 09:09:31,FC00006,WH00006,27
2882,2019-09-19 13:10:45,FC00005,WH00005,30
2883,2019-09-19 13:28:58,FC00002,WH00003,39
2884,2019-09-19 14:52:43,FC00002,WH00003,13
2885,2019-09-19 17:10:52,FC00005,WH00006,18
2886,2019-09-19 22:35:21,FC00002,WH00001,27
2887,2019-09-19 23:16:25,FC00008,WH00004,29
2888,2019-09-20 00:54:01,FC00006,WH00006,12
2889,2019-09-20 01:28:16,FC00003,WH00001,31
2890,2019-09-20 08:53:29,FC00002,WH00002,25
2891,2019-09-20 10:47:00,FC00008,WH00006,33
2892,2019-09-20 14:49:28,FC00005,WH00006,20
2893,2019-09-20 14:52:43,FC00001,WH00002,35
2894,2019-09-20 16:33:07,FC00006,WH00004,22
2895,2019-09-20 16:59:08,FC00008,WH00004,39
2896,2019-09-20 17:22:00,FC00002,WH00003,10
2897,2019-09-20 20:31:07,FC00001,WH00002,18
2898,2019-09-20 20:49:57,FC00001,WH00002,25
2899,2019-09-20 21:02:37,FC00007,WH00005,39
2900,2019-09-20 21:36:55,FC00005,WH00005,19
2901,2019-09-20 21:42:51,FC00008,WH00004,17
2902,2019-09-20 21:59:56,FC00007,WH00006,36
2903,2019-09-20 23:36:53,FC00001,WH00002,38
2904,2019-09-21 01:23:05,FC00004,WH00002,17
2905,2019-09-21 05:29:52,FC00005,WH00005,34
2906,2019-09-21 10:17:49,FC00006,WH00004,20
2907,2019-09-21 10:31:18,FC00006,WH00005,24
2908,2019-09-21 15:37:49,FC00002,WH00001,16
2909,2019-09-21 18:34:00,FC00005,WH00006,16
2910,2019-09-21 18:58:04,FC00003,WH00002,18
2911,2019-09-21 19:43:53,FC00004,WH00003,12
2912,2019-09-21 20:35:30,FC00005,WH00006,26
2913,2019-09-21 20:53:51,FC00003,WH00003,24
2914,2019-09-21 23:47:37,FC00003,WH00001,25
2915,2019-09-22 00:14:41,FC00006,WH00006,39
2916,2019-09-22 01:12:27,FC00008,WH00004,10
2917,2019-09-22 01:16:28,FC00001,WH00002,24
2918,2019-09-22 02:20:22,FC00005,WH00005,29
2919,2019-09-22 02:59:44,FC00004,WH00002,27
2920,2019-09-22 05:37:32,FC00008,WH00006,14
2921,2019-09-22 05:45:26,FC00002,WH00001,29
2922,2019-09-22 06:46:04,FC00002,WH00003,37
2923,2019-09-22 06:56:17,FC00003,WH00003,12
2924,2019-09-22 07:51:08,FC00004,WH00003,27
2925,2019-09-22 10:01:01,FC00004,WH00002,24
2926,2019-09-22 11:53:54,FC00003,WH00003,32
2927,2019-09-22 20:02:30,FC00002,WH00001,15
2928,2019-09-22 23:35:25,FC00006,WH00005,29
2929,2019-09-23 03:11:18,FC00007,WH00006,27
2930,2019-09-23 05:25:38,FC00006,WH00006,39
2931,2019-09-23 09:58:19,FC00008,WH00004,23
2932,2019-09-23 10:30:03,FC00002,WH00001,16
2933,2019-09-23 18:05:32,FC00003,WH00003,16
2934,2019-09-23 21:17:06,FC00007,WH00006,26
2935,2019-09-24 00:17:36,FC00006,WH00004,28
2936,2019-09-24 00:34:24,FC00003,WH00001,24
2937,2019-09-24 08:28:55,FC00008,WH00006,36
2938,2019-09-24 09:14:56,FC00004,WH00003,25
2939,2019-09-24 09:27:30,FC00003,WH00003,36
2940,2019-09-24 12:53:09,FC00008,WH00006,25
2941,2019-09-24 12:59:38,FC00002,WH00001,26
2942,2019-09-24 13:51:10,FC00003,WH00002,39
2943,2019-09-24 14:40:03,FC00004,WH00003,20
2944,2019-09-24 16:39:45,FC00003,WH00002,32
2945,2019-09-24 17:19:24,FC00006,WH00005,38
2946,2019-09-24 18:20:16,FC00002,WH00002,26
2947,2019-09-24 20:51:10,FC00001,WH00003,31
2948,2019-09-24 23:28:43,FC00005,WH00005,35
2949,2019-09-24 23:30:09,FC00008,WH00004,21
2950,2019-09-24 23:35:15,FC00002,WH00002,38
2951,2019-09-25 00:32:02,FC00002,WH00002,22
2952,2019-09-25 00:39:56,FC00005,WH00004,24
2953,2019-09-25 01:11:29,FC00005,WH00004,23
2954,2019-09-25 05:37:07,FC00002,WH00003,18
2955,2019-09-25 09:58:31,FC00002,WH00002,15
2956,2019-09-25 13:20:59,FC00006,WH00004,34
2957,2019-09-25 14:38:26,FC00005,WH00004,28
2958,2019-09-25 16:05:58,FC00003,WH00001,22
2959,2019-09-26 00:23:12,FC00007,WH00005,14
2960,2019-09-26 00:35:17,FC00005,WH00006,17
2961,2019-09-26 03:28:53,FC00001,WH00001,35
2962,2019-09-26 04:09:09,FC00002,WH00003,24
2963,2019-09-26 10:17:31,FC00001,WH00002,26
2964,2019-09-26 10:32:12,FC00002,WH00002,20
2965,2019-09-26 13:31:09,FC00001,WH00002,31
2966,2019-09-26 13:41:20,FC00005,WH00006,33
2967,2019-09-26 19:10:19,FC00001,WH00002,23
2968,2019-09-26 23:43:41,FC00008,WH00006,28
2969,2019-09-27 01:28:54,FC00005,WH00006,21
2970,2019-09-27 02:26:06,FC00006,WH00005,35
2971,2019-09-27 03:39:54,FC00007,WH00005,25
2972,2019-09-27 05:52:57,FC00001,WH00002,26
2973,2019-09-27 06:15:13,FC00008,WH00005,38
2974,2019-09-27 06:58:55,FC00006,WH00005,11
2975,2019-09-27 08:48:06,FC00001,WH00001,12
2976,2019-09-27 14:17:41,FC00001,WH00002,25
2977,2019-09-27 18:52:39,FC00007,WH00004,16
2978,2019-09-28 00:08:12,FC00002,WH00003,16
2979,2019-09-28 00:22:08,FC00002,WH00001,29
2980,2019-09-28 01:51:32,FC00005,WH00004,22
2981,2019-09-28 03:45:06,FC00004,WH00001,30
2982,2019-09-28 03:47:42,FC00002,WH00002,37
2983,2019-09-28 04:11:43,FC00006,WH00005,10
2984,2019-09-28 07:00:54,FC00002,WH00002,36
2985,2019-09-28 10:00:06,FC00002,WH00001,32
2986,2019-09-28 10:06:08,FC00003,WH00003,17
2987,2019-09-28 10:40:21,FC00005,WH00005,31
2988,2019-09-28 12:31:36,FC00008,WH00005,35
2989,2019-09-28 17:29:52,FC00005,WH00005,12
2990,2019-09-28 19:25:37,FC00006,WH00004,25
2991,2019-09-28 20:28:32,FC00006,WH00004,36
2992,2019-09-28 23:09:51,FC00005,WH00004,37
2993,2019-09-29 00:37:56,FC00007,WH00006,18
2994,2019-09-29 02:43:01,FC00002,WH00001,19
2995,2019-09-29 04:22:25,FC00002,WH00003,18
2996,2019-09-29 04:30:38,FC00008,WH00004,28
2997,2019-09-29 08:00:06,FC00007,WH00006,20
2998,2019-09-29 08:27:44,FC00001,WH00003,11
2999,2019-09-29 09:23:45,FC00007,WH00004,18
3000,2019-09-29 11:32:21,FC00005,WH00006,31
3001,2019-09-29 13:27:27,FC00006,WH00005,33
3002,2019-09-29 14:02:51,FC00001,WH00002,20
3003,2019-09-29 14:25:43,FC00005,WH00004,20
3004,2019-09-29 14:26:57,FC00005,WH00006,37
3005,2019-09-29 18:07:41,FC00001,WH00001,35
3006,2019-09-29 19:23:44,FC00001,WH00002,34
3007,2019-09-29 20:40:55,FC00007,WH00006,39
3008,2019-09-29 21:34:08,FC00005,WH00006,27
3009,2019-09-29 21:59:41,FC00007,WH00006,34
3010,2019-09-30 02:58:09,FC00007,WH00005,35
3011,2019-09-30 05:32:40,FC00001,WH00003,33
3012,2019-09-30 07:39:11,FC00007,WH00005,37
3013,2019-09-30 10:36:28,FC00007,WH00006,15
3014,2019-09-30 10:52:42,FC00002,WH00003,35
3015,2019-09-30 12:35:36,FC00002,WH00003,13
3016,2019-09-30 13:23:39,FC00003,WH00001,38
3017,2019-10-01 06:39:37,FC00002,WH00002,24
3018,2019-10-01 08:27:01,FC00002,WH00001,13
3019,2019-10-01 10:08:49,FC00002,WH00001,28
3020,2019-10-01 15:38:13,FC00002,WH00003,21
3021,2019-10-01 17:06:17,FC00008,WH00006,39
3022,2019-10-01 19:47:08,FC00003,WH00003,32
3023,2019-10-01 21:43:11,FC00003,WH00001,29
3024,2019-10-01 22:47:36,FC00005,WH00005,30
3025,2019-10-02 01:08:45,FC00006,WH00004,24
3026,2019-10-02 06:04:19,FC00007,WH00005,16
3027,2019-10-02 10:55:09,FC00007,WH00005,36
